Rank,UID,Name,Guard Level,Accompany
1404,"248857876","我开拖拉机创你",3,151
1405,"197666410","blu-anker",3,151
1406,"62862254","BK_zz",3,151
1407,"11434480","IloveChina2024",3,151
1408,"2424514","十狼合唱",3,152
1409,"405598657","唐唐唐-TL",3,121
1410,"25483134","小黑猫饲养手册",3,131
1411,"267111837","Kanione",3,151
1412,"180288845","小爱同学-困困版",3,122
1413,"36741978","还在单推",3,151
1414,"313580361","脆弱杨桃干",3,151
1415,"27713168","奈兮子へ",3,152
1416,"7951668","700星柚子",3,151
1417,"20140851","山之星辰",3,151
1418,"1866769","陌上幽梦",3,151
1419,"1481653763","BK0717一起",3,151
1420,"433596049","DAEB饭",3,151
1421,"4269386","初雪绫",3,151
1422,"523446665","兜兜转转旋旋转转",3,151
1423,"38809224","旺仔脆啵啵",3,151
1424,"34688169","会下雪的云",3,151
1425,"33936646","Bepolaris",3,151
1426,"315698342","是白白宇吖",3,151
1427,"2991415","人非剩贤",3,151
1428,"14340997","似琳若梦",3,151
1429,"758910","众正盈朝",3,151
1430,"45092620","YHTim",3,151
1431,"44202608","嘉晚饭是真的",3,152
1432,"336048","汪先生物语",3,172
1433,"3227010","Xiao弟",3,151
1434,"299336245","allinav草香",3,151
1435,"272036770","潜水员本员",3,151
1436,"13193587","xyyyddd",3,151
1437,"5988040","MatuRinkooo",3,151
1438,"47347211","乃琳小姐的猫",3,152
1439,"4201581","原版の凛",3,151
1440,"3814251","蛛丝and马迹",3,151
1441,"37327464","小机灵鬼贝拉",3,152
1442,"3641840","踏山丘泉Tasunq_",3,151
1443,"3494376045021449","贝极星-抱抱_",3,151
1444,"299871938","wwwarmer",3,151
1445,"291410787","Phoebe_sy",3,152
1446,"24576274","建议改名不要币",3,151
1447,"24071549","遗忘海星",3,151
1448,"20890469","ZEYPHER",3,151
1449,"20641973","CurlyTorres",3,151
1450,"179115245","竹竹竹竹竹w",3,144
1451,"1714423271","蒙德城飞行棋冠军",3,151
1452,"1629383599","猫条呢",3,151
1453,"143706586","岁月夺走我的城",3,152
1454,"1284847","每晚自i",3,151
1455,"11659793","贝极星闪",3,153
1456,"172466430","yi__泽",3,121
1457,"316408499","牙齿痛要拔牙齿去",3,142
1458,"21997479","林冥悠游",3,122
1459,"17093415","烤肉下米饭",3,121
1460,"43223022","琳的N70",3,121
1461,"34245295","狐狸她不说话",3,31
1462,"3157154","北力南峰中葛",3,121
1463,"34151926","文迦fumeka",3,121
1464,"772029","镜河_",3,121
1465,"28381811","憂一乗0710",3,121
1466,"7731938","泰伯里斯",3,121
1467,"611478349","A-soul从入门到精通",3,91
1468,"1492734476","我是公会刷的舰长",3,121
1469,"2439037","雨铄",3,121
1470,"476190292","23度空调与巧克力雪糕",3,121
1471,"24359113","再晚一点高塔直破苍穹",3,91
1472,"62943","嘉然今天吃香蕉片",3,121
1473,"3493085942122536","八十八个萨满二号机",3,91
1474,"732440","EmmYang",3,91
1475,"438078862","乃琳说法",3,121
1476,"399902106","浪子燕swallow",3,121
1477,"337914356","Razor_God",3,121
1478,"140279001","Linbinnng",3,121
1479,"522202255","裕泰茶馆",3,91
1480,"355737","折木の太郎",3,121
1481,"10081759","檐前西流雨",3,121
1482,"550461763","芝士贝极星",3,91
1483,"651852693","革命好同志",3,101
1484,"299828109","゚困困教主",3,121
1485,"258684714","颯藍",3,70
1486,"34136945","呓语诉辰星",3,121
1487,"259891199","白宝小坏坏",3,121
1488,"8296375","-pp--",3,121
1489,"255927257","拉中毒",3,121
1490,"11167763","白云浠",3,142
1491,"7039833","-小笼包包欸-",3,121
1492,"6696797","一只2D炎鸦",3,121
1493,"22365571","Aaachen-",3,91
1494,"1914079","hdulfkds",3,142
1495,"490459033","紅豆泥從小就阿哩嘎多",3,72
1496,"21553296","xunsaar",3,91
1497,"544002","梦舞音弦",3,91
1498,"37324483","谁曾问",3,121
1499,"9524212","无忧薇",3,121
1500,"7169125","间断性消失",3,121
1501,"3167982","Yuk1teru",3,121
1502,"25008","icelitchi",3,121
1503,"2088310311","吗吗何马在线吃米线",3,142
1504,"159122053","顶级饮品硫酸钠",3,121
1505,"474337165","刺青绮莉",3,65
1506,"95586","玖渚羽",3,121
1507,"4974676","恒山终见谪仙来",3,133
1508,"383436","好累只想发呆",3,121
1509,"32429696","折羽Liar",3,121
1510,"3493093751916565","Chaffin_gh",3,121
1511,"159765","今昔暮雨",3,123
1512,"447443891","真相太假",3,112
1513,"27544208","神秘少年_",3,121
1514,"1301856","期待鲜血终末",3,91
1515,"866777","茶币",3,91
1516,"18990413","午睡成瘾",3,91
1517,"11601787","琴丶叶",3,121
1518,"238446589","乃宝说",3,121
1519,"9212816","我就是第二帅的龙儿",3,91
1520,"20653278","鳄鱼你自由了",3,121
1521,"362421964","曦雨清",3,121
1522,"6842080","珠华vv",3,121
1523,"7006948","闪光弹ShinyDancer",3,121
1524,"15196111","小噶㗚黄醭辣",3,121
1525,"579393","月色入碗",3,91
1526,"25602376","满目山河空念晚",3,103
1527,"5809098","MIZUKINANA酱",3,121
1528,"1931959","neetcc",3,121
1529,"24780898","Ran0v0",3,121
1530,"237821016","匞尐1",3,101
1531,"99055830","BK0717-嘉晚饭",3,121
1532,"391435658","Eternal贝极星",3,91
1533,"4578837","人民教师阿黄",3,121
1534,"336319931","酱汁炸鸡拌饭",3,31
1535,"26957002","猴西桑",3,121
1536,"35504910","寒水离兮",3,121
1537,"390428214","嘉里没有糖",3,121
1538,"22189400","selienceA",3,121
1539,"4245221","dhfuvn",3,103
1540,"107117193","王贝拉值得拥有最好的",3,121
1541,"1882624","野蛮葱汰",3,121
1542,"294546082","目白龟龟",3,121
1543,"905751","向晚打魔王",3,112
1544,"4592182","小队长_",3,121
1545,"358303996","早点睡晚安z",3,121
1546,"161327526","晓文OH",3,121
1547,"350812261","巴伐利亚的贝极星",3,121
1548,"107607963","hillgun123",3,142
1549,"276882272","吃完一米吧",3,121
1550,"434223663","在图书馆赚钱",3,121
1551,"439531321","真的不是青铜",3,121
1552,"12445766","旦辞后",3,91
1553,"8171486","忠心耿耿贝极星",3,121
1554,"13600070","拒绝抽象从我做起",3,121
1555,"434453860","狂野的莎士比亚",3,121
1556,"285308089","txsynb",3,121
1557,"7791550","李贤瑜",3,121
1558,"479523028","饕餮没有鳞啊",3,112
1559,"117246308","沐宁浅",3,121
1560,"2661018","盐酥鸡好吃_",3,121
1561,"24972826","困困珂包",3,121
1562,"23200248","珊瑚蓝2号",3,111
1563,"19205874","在银河间孤独摇摆",3,121
1564,"906789","乃贝今天do了么",3,121
1565,"480564654","insomniagain",3,121
1566,"22870246","小花篮和豆沙包",3,121
1567,"21844062","_aBubble",3,121
1568,"7902988","Quanturm",3,121
1569,"12114921","默笙不是陌生",3,121
1570,"386162486","mamaif",3,121
1571,"434868206","浅浅野official",3,121
1572,"19917856","夜妖的白",3,91
1573,"26576533","糖豆丸宝",3,121
1574,"1336362635","常温保存自然无香",3,121
1575,"10499999","Edward-Mass",3,121
1576,"12782810","勇者如牛",3,121
1577,"277058340","现在立刻马上开摆",3,122
1578,"238024961","月下松溪Moon",3,121
1579,"397728678","琳宫主的小兔叽",3,121
1580,"7539571","一川Akane",3,121
1581,"33832262","枫里有朵花",3,121
1582,"1993614","木间风俊",3,121
1583,"295290677","向晚大猫王",3,121
1584,"315239932","苏打绿豆芽",3,121
1585,"13803135","嘉然的韭菜饺子",3,121
1586,"87954","水煮鸡蛋硬骨头",3,121
1587,"85489435","蛤贝虾",3,121
1588,"100376793","n70今天也没钱",3,121
1589,"27234866","一一一叽",3,121
1590,"32377619","dodo今天吃刷新A杖doom",3,121
1591,"3486759","_白日梦游_",3,91
1592,"400847","招财进宝黑猫猫",3,121
1593,"176572420","请投入新硬币",3,121
1594,"22940794","NaOH锁喉",3,121
1595,"8761","Tele",3,121
1596,"454376533","SetDiana",3,121
1597,"32285613","死肥宅蛇院分宅",3,121
1598,"302277141","赤月陌七",3,121
1599,"302251320","徊夜huaiye",3,117
1600,"225084921","兰德索尔之肃",3,121
1601,"214636674","Viscum_L",3,136
1602,"102294466","无上荣光丶丶",3,121
1603,"2005313","飞鸟牡丹",3,121
1604,"12021676","惜洛-雪月",3,121
1605,"22584027","求个上上签-",3,121
1606,"14703013","梨子哥没有活乐",3,121
1607,"12516004","羽生雾子",3,121
1608,"6175176","风丶羽",3,121
1609,"44615","历战南瓜派",3,121
1610,"353974566","康宝今天吃什么",3,121
1611,"562882","一只修啵勾",3,122
1612,"401602253","蓝梵Boundary",3,121
1613,"1376331126","黑极星",3,121
1614,"11425996","Ablockbuster",3,121
1615,"8366702","一千君",3,121
1616,"1136617829","兰兰从小就很屑",3,121
1617,"33224395","惊醒鸿沐",3,121
1618,"2800761","冰糕夜空凛",3,121
1619,"255857979","a暗夜灵羽y",3,121
1620,"12697390","音悦嘉",3,121
1621,"771736","祈一",3,121
1622,"6234820","石英SY",3,121
1623,"445957703","养生单行道",3,121
1624,"357907506","原力质作",3,121
1625,"3401587","发光酷当",3,121
1626,"2845952","大头_Official",3,121
1627,"24448666","我在这里吖",3,121
1628,"23177413","丁烷壬",3,121
1629,"1698","BK0717由奈",3,121
1630,"15799488","乙酯倒灌",3,121
1631,"14342211","长长的名字不能用",3,121
1632,"11787424","超级卤蛋人",3,123
1633,"115400514","瓶中鮽",3,121
1634,"9324533","爱_夜",3,121
1635,"85600639","杰德sensei",3,121
1636,"82399211","星空有点蓝-",3,121
1637,"75074088","枝江娱乐的阿花",3,121
1638,"6073284","三日游六花",3,121
1639,"5972884","愿星辰指引你",3,121
1640,"545062114","月见沙夜",3,121
1641,"398087764","静默焰火",3,121
1642,"389651019","bili_429747694",3,122
1643,"385145014","ink_bendy",3,121
1644,"3722556","枫凉艳刀_",3,121
1645,"332841582","小浣熊干干脆脆",3,121
1646,"273084465","嘉然今天吃京酱",3,121
1647,"2690014","BZfr000",3,121
1648,"229538220","暮歌睡不醒",3,121
1649,"18180162","杀笔大柚砸",3,121
1650,"13801757","想做伊芙姐姐的椅子",3,121
1651,"941470","生地龙骨汤",3,121
1652,"9290165","水煮猫鱼",3,121
1653,"91314622","Messith",3,121
1654,"8555074","程风蓝",3,124
1655,"837458","晚饭爱吃鱼",3,121
1656,"7332387","-果丹皮丶",3,121
1657,"6801559","贝拉乃琳的宝贝儿子",3,121
1658,"669434970","鹤望兰kira",3,121
1659,"6394569","重装光合作用",3,121
1660,"5782426","西木野小白",3,121
1661,"5586004","-山风恋-",3,121
1662,"550546","王醒木仔",3,121
1663,"5259675","夕鶴丶",3,121
1664,"46076999","大新妞",3,121
1665,"421199163","乃宝滴宝",3,121
1666,"3494360672897258","王贝拉的小猫",3,121
1667,"3493087940708613","枝江娱乐教父",3,121
1668,"3457313","あやねるのパンツ",3,121
1669,"3282923","BeaterQuQu",3,121
1670,"32287888","鹦鹉怪奇物语",3,121
1671,"291475859","记忆在回忆中破碎",3,121
1672,"2771836","AvAst7",3,121
1673,"2523474","冰棍晓夜",3,122
1674,"2451409","游侠一游",3,121
1675,"240011","ice氷",3,122
1676,"222213","誓约胜利之橙",3,121
1677,"21183681","高川Gc",3,122
1678,"1958457993","甲烷反应",3,121
1679,"1900054612","哈哈哈仁义皇帝",3,121
1680,"189255491","清风惊气浪",3,121
1681,"1783299","白虹弥天",3,121
1682,"164168","大神乔克",3,121
1683,"15951896","欧漏_ol",3,121
1684,"14097024","阿花今天看什么",3,122
1685,"13955084","吾好梦中吓人",3,121
1686,"1380553259","夜夜夜宝贝贝",3,121
1687,"12125598","Way今天吃什么",3,122
1688,"12069415","Aquinkin",3,121
1689,"10703788","蛮牛入侵",3,143
1690,"105509893","双椒墨鱼仔",3,121
1691,"1046304470","BK0717-中子星",3,121
1692,"10092126","瞳繣",3,121
1693,"375034680","pixie______",3,91
1694,"1529145","Kcletus",3,91
1695,"13169","油油桶",3,91
1696,"7280709","Stone-Mao",3,61
1697,"1222394255","梦翔飛",3,61
1698,"18407530","Dsan1ty",3,31
1699,"8075930","咩呜米Haruka吃什么",3,91
1700,"401104069","嘉晚喜拉乃拌饭",3,91
1701,"88048152","伴风freedom",3,91
1702,"10552851","脱离了高级趣味的文盲",3,91
1703,"1686129","爱哥把我变成乃贝保安",3,91
1704,"13130996","做梦o",3,91
1705,"39467430","成角agLt",3,91
1706,"97816286","伯纳乌贝极星",3,61
1707,"183821916","飒飒香冷",3,91
1708,"26157141","晴天跟雨天",3,91
1709,"355139247","Medou_",3,91
1710,"8257677","喵德斯上校",3,91
1711,"5846446","法law",3,91
1712,"263687321","Riemann函数",3,91
1713,"74102693","无聊的无呀aaa",3,91
1714,"210222097","氝_忥",3,61
1715,"1512292","刘庸今天吃一斤",3,84
1716,"217040810","这有一只喵了个咪",3,91
1717,"15621380","废狗今天吃什么",3,45
1718,"20831109","大魔王nuinui",3,91
1719,"13813206","Xfhhrxhjdstuhfs",3,91
1720,"123270208","也许我曾经",3,91
1721,"261012931","黑猫不良人",3,91
1722,"5743657","蜜柑號船長",3,91
1723,"14424666","御前治家",3,91
1724,"5417729","枫挽楓",3,61
1725,"651240139","贝拉的小宠物",3,91
1726,"44680049","就这ID竟花6硬币",3,91
1727,"31949306","雨中海绵",3,91
1728,"28211555","BlueSky_藍天",3,61
1729,"448654840","拿去用吧一群傻子",3,91
1730,"199347","莲大人的时间",3,91
1731,"490757719","承影柒",3,91
1732,"232227","星空幻彩水母",3,91
1733,"403128","Avalon12450",3,61
1734,"943110","richer_boy",3,61
1735,"272768259","阿睡不要再这样了",3,91
1736,"365176557","BQSEHJILU",3,91
1737,"626878534","秦羽King",3,91
1738,"4838762","贝顺星",3,91
1739,"5368170","冷面一直跑",3,91
1740,"333687895","球球你别说了",3,61
1741,"2479459","心中有爱自然萌",3,92
1742,"20247262","抱头蹲防-斯卡雷特",3,91
1743,"87615461","公主与小丑的十字路口",3,91
1744,"5987482","高贵的竹荪",3,91
1745,"18053063","BK0717_NoRa1n",3,91
1746,"172344518","牛肉火锅神中神",3,61
1747,"39617879","yaksha-",3,91
1748,"237310287","夜行西瓜",3,91
1749,"13305794","总有一天在放晴的天空",3,91
1750,"37907668","忘川河上摆渡者",3,91
1751,"23899652","Bellha",3,1
1752,"175370353","泠铃鸢音Dianava",3,91
1753,"306202647","Bella今天吃Ava",3,91
1754,"256884487","要出家的人",3,91
1755,"489896987","殇1024",3,91
1756,"4667651","乃宝muamua",3,91
1757,"1775596","番茄炒蛋拳拳",3,91
1758,"433982339","BLindelovren",3,91
1759,"1849772","猫又额",3,91
1760,"385620557","可惜月亮是个哑巴_",3,61
1761,"341479100","我了个大鹅啊",3,91
1762,"65675236","二次纱宇婷",3,91
1763,"359332803","li伊卡洛斯il",3,61
1764,"1833157","まゆゆき",3,91
1765,"337386120","小心智人",3,91
1766,"227062580","开心飘上身",3,91
1767,"22063280","PlstMilk",3,61
1768,"927014","0x6d65682e",3,61
1769,"11676072","顾晓然",3,61
1770,"250042872","紫薯马卡龙",3,91
1771,"39445997","宇宙女子毕嘉然",3,61
1772,"39927055","热血笨蛋是怕冷",3,91
1773,"267710","嘉今糖",3,61
1774,"73534763","魔法少女王向晚",3,91
1775,"45727238","很难不嗑乃贝",3,91
1776,"61062389","贝拉的宠物",3,91
1777,"384257172","贝拉是我老公",3,91
1778,"170094","开始有点想念了",3,112
1779,"354853779","不想上早八的困崽_",3,91
1780,"319907698","星链之王马斯克",3,91
1781,"81441632","怪盗Num1412",3,91
1782,"8120022","白龙马的喜拉乃",3,91
1783,"7681063","月桂棘人",3,91
1784,"397059246","秋水璃洛",3,91
1785,"14445968","Ritiankira",3,91
1786,"14202610","呜迷",3,91
1787,"16667380","小拉kira",3,91
1788,"110831948","默_羽",3,91
1789,"80441783","HRJayce",3,91
1790,"11638484","手残小老弟",3,91
1791,"106153020","今早睡",3,91
1792,"407792677","少年行无方",3,91
1793,"94082385","贝拉魔王特困生",3,91
1794,"12792903","孤寡老简",3,91
1795,"392834849","owhwuf",3,91
1796,"23262621","好好吃饭的艾乐",3,91
1797,"207836","海贼王",3,91
1798,"259284599","该经历的躲不掉",3,91
1799,"25254289","思诺梦女王水豚",3,82
1800,"8246713","_哈哈的哈哈哈哈了_",3,91
1801,"10721325","述莫",3,91
1802,"85462286","布丘丘",3,82
1803,"20127992","莎士比利鸟",3,91
1804,"330714827","很凶的小骑士",3,82
1805,"250602270","Oceanw_",3,83
1806,"176942890","盗梦__",3,91
1807,"333595935","星大侠",3,91
1808,"100523873","XN黍",3,91
1809,"3493114452904626","赢夜晨",3,91
1810,"7317010","枝江好好好bot",3,61
1811,"141523806","Begoniazzz",3,91
1812,"54251144","不想取昵称O3O",3,35
1813,"573249","邪王转世腿毛君",3,91
1814,"1777710196","烬望Asteroid",3,91
1815,"12884714","条野浩大",3,91
1816,"12002055","bk0717贝博士",3,91
1817,"8533037","朝歌笙乐",3,91
1818,"15299367","陈北投957",3,91
1819,"25310971","bear_b1a2",3,91
1820,"552895","蓝宝_LB",3,91
1821,"114047608","人间海芋恋",3,91
1822,"135126184","wa-suu",3,91
1823,"10881073","雾枝剑指s10",3,91
1824,"15366188","拂晓K-Z",3,61
1825,"92369113","乃贝嘉大分",3,91
1826,"626848766","白猫卿相",3,91
1827,"176555545","流水倾墨",3,91
1828,"13128056","余声向晚",3,82
1829,"402208933","待我买个兔子回来",3,91
1830,"23095336","粉红态超晃悠悠浮游炮",3,91
1831,"192316740","小拉面kira",3,91
1832,"12200391","shirley清言",3,91
1833,"323084390","崽崽今天吃呆毛",3,91
1834,"13068570","深夜emo的大黑耗子",3,61
1835,"8311335","哞哞水母",3,91
1836,"45396948","马儿马丁内利",3,91
1837,"373778","水色bei极星",3,91
1838,"21218246","星语get",3,91
1839,"9525209","批批baby",3,91
1840,"35155617","Krania",3,91
1841,"4184587","师姐还是比师妹好啊",3,91
1842,"350403712","就不让你苟3",3,91
1843,"23973452","掌下心",3,91
1844,"160943880","㭴木",3,91
1845,"44691622","青衫作客",3,91
1846,"3220992","路边小山高",3,91
1847,"401541","因果は混線",3,91
1848,"384557089","马班123",3,91
1849,"30994139","山北就是小可爱啊",3,91
1850,"12238295","欧皇司令官",3,91
1851,"13439161","奇迹般可爱的不知不觉",3,91
1852,"6078354","凌羽里奥",3,91
1853,"512944788","只是不想被发现",3,91
1854,"57117998","Ein2025",3,81
1855,"3031600","呆萌大门33",3,91
1856,"83494688","北城酱",3,91
1857,"322558194","゚向晩大魔王",3,91
1858,"3164071","MAsoulGA",3,91
1859,"695345","C·魔理沙",3,91
1860,"39374994","阿芙罗狄蒂-侯赛因",3,91
1861,"67994504","看不到的世界",3,91
1862,"491121103","绯桂大好き",3,91
1863,"40819219","我当时在吃鱼",3,91
1864,"366860650","云轨离洛",3,91
1865,"6961109","你怎造我中了转发抽奖",3,91
1866,"5145826","强行五号位",3,91
1867,"51278264","乃琳心上人",3,91
1868,"38295284","别着凉了捏",3,91
1869,"32245594","顶碗人超级嘉贝-BK0717",3,91
1870,"2621346","圣嘉然的阳光宅鼠",3,91
1871,"1971852","塔のC",3,91
1872,"1926990263","栗子味的冰淇淋_",3,91
1873,"15499106","Osito-x",3,91
1874,"11303461","真正的烈焰魔龙",3,91
1875,"515106418","nnei-_-",3,91
1876,"88521562","洪荒白龙马",3,91
1877,"38763479","贝发现拉",3,91
1878,"258921502","孤独的观测鹅",3,91
1879,"93891550","硚口姜涩琪",3,91
1880,"30221291","--Leilani--",3,91
1881,"38630369","脑袋困困困困",3,91
1882,"486850","聆烨【寡廉鲜耻】",3,61
1883,"9161320","火狐隆美尔",3,91
1884,"44439392","我在被窝里喔shi",3,91
1885,"23146952","心见天地",3,91
1886,"3990413","素晓饼野",3,91
1887,"35903667","叶赫H",3,91
1888,"179064552","-Enceladus_",3,91
1889,"10468064","玄猫置于南",3,91
1890,"5612100","希望的声音",3,91
1891,"22411185","追随二宝的星光",3,61
1892,"33250918","喜拉乃王子",3,91
1893,"291881731","乃宝的桃桃",3,21
1894,"18272255","遗落风格",3,91
1895,"24254619","洛南宁w",3,91
1896,"100008765","贝极馨",3,91
1897,"20650724","fantacyyyy",3,61
1898,"381731639","乃贝妈咪のMercedes",3,91
1899,"24824857","adhuwf",3,91
1900,"14119472","念暮丶",3,91
1901,"30681341","Zizi向晚",3,91
1902,"1535266","aana_h2",3,91
1903,"89118692","钓寒雪",3,92
1904,"385152474","我再找找z",3,91
1905,"198756113","然然的摇摇车",3,91
1906,"196153628","小晚然比",3,91
1907,"24264222","煎饼_Latedream",3,91
1908,"570664238","_超级小然_",3,91
1909,"3233906","普莉特露",3,93
1910,"21782872","湘北贝拉超市",3,91
1911,"107765311","漓江塔第109位塔主",3,91
1912,"2325424","吃完就睡的顶碗人",3,91
1913,"77197658","南宫翎羽轩",3,91
1914,"593357","炙烤牛肉干",3,91
1915,"36068911","番茄炒蛋是要放糖",3,91
1916,"344767224","我爱你爱的她爱我",3,91
1917,"4555009","水上星光",3,91
1918,"451619329","歪比巴卜5840",3,91
1919,"36768927","ori-murph-",3,91
1920,"93674117","伊格丽雅",3,91
1921,"8013129","是氧气不是瘴气",3,91
1922,"4332242","Kira大魔王今天吃Queen",3,91
1923,"4125190","燐六鸣",3,91
1924,"290008542","守财守财",3,91
1925,"22637190","笨笨貝極星",3,91
1926,"13492482","十洲24",3,91
1927,"12075539","-Oolong_",3,91
1928,"1058102109","黑极星周报",3,91
1929,"9090446","谷梁专家",3,91
1930,"16135434","宫正寒陌",3,91
1931,"82733","消逝的弦",3,91
1932,"824799","亵渎崩溃",3,91
1933,"49463974","原皮老鼠",3,91
1934,"20699052","梦魂尽远还须去",3,91
1935,"13668925","Abyss丶X",3,91
1936,"13438226","在对我歌唱DIS",3,91
1937,"10779035","乃琳困呼呼",3,91
1938,"692959","易者风岚",3,91
1939,"38119938","加杨桃干的奶淇琳",3,91
1940,"348898969","今天来看到什么",3,91
1941,"8587365","一个糖儿",3,91
1942,"7990714","驼子你又事故了",3,91
1943,"13310510","LZ丶濠",3,91
1944,"4454744","核桃云片糕",3,91
1945,"4225","Asaker",3,91
1946,"1647240","Di九丶艺术",3,84
1947,"6981126","涡轮小蛋发电机",3,91
1948,"5268509","白上洛樱",3,91
1949,"8227075","Relife030",3,91
1950,"59498471","月斜人静-",3,91
1951,"52501204","吃大米的鱼",3,91
1952,"4088870","羽千夜",3,91
1953,"384630782","热乃宝好恰",3,91
1954,"33903319","渣然",3,151
1955,"194355637","biubiupiuddd",3,91
1956,"187935046","马猴烧酒贝拉拉贝拉",3,91
1957,"1772675083","四个魂丫",3,101
1958,"911960","popopoxyz",3,91
1959,"7800392","最佳作词人陈信宏",3,91
1960,"6362631","可不敢乱来",3,91
1961,"449633815","举起火把来",3,91
1962,"4095003","超人鸭KK",3,91
1963,"39781849","zhyiamgod",3,91
1964,"31183135","逆天是真的逆天",3,91
1965,"3012643","秋の夜長",3,91
1966,"296506419","名为轩临的咸鱼",3,91
1967,"232350","-流山-",3,91
1968,"22756515","GNK48-白日梦想嘉",3,91
1969,"2106338","在深夜潜伏",3,91
1970,"17890707","嘉繎",3,91
1971,"1770348","レメディア・カラー",3,91
1972,"16602108","123123biubiu",3,91
1973,"156963058","X赤白",3,91
1974,"13187132","青葡萄凍頂烏龍",3,91
1975,"12759097","ImNoobc",3,91
1976,"12433335","还是不能修改",3,112
1977,"7940919","鹣狩鲭",3,91
1978,"6486449","明前梓然",3,91
1979,"5593213","Stardew喵",3,91
1980,"49987997","海绵宝宝火乃森龙牙",3,82
1981,"3976796","black魔术师",3,91
1982,"38623742","想做一晚奶味星星糖",3,91
1983,"384755945","炎志灼心i",3,91
1984,"38318260","churiii",3,91
1985,"36325184","芝士糖瓷碗",3,91
1986,"3493118385064478","枝江听床师",3,91
1987,"349151455","wkrms",3,91
1988,"340784367","渔昧",3,91
1989,"3297672","灰原哀的小狐狸",3,91
1990,"27370328","给卖卖赚养老金",3,91
1991,"27278872","bdts_",3,91
1992,"2595159","喜拉乃周报",3,103
1993,"258918389","已带",3,83
1994,"2480236","ocean-neo",3,91
1995,"24318","ゆう",3,91
1996,"240283223","虚混",3,91
1997,"2139726","天晴向晚",3,91
1998,"2068222292","嘉然今天吃过了",3,91
1999,"1994449031","水田峪",3,92
2000,"19850806","゙゙无声铃鹿",3,91
2001,"18229245","fishballmoooon",3,82
2002,"1804857","孤魂之堕",3,91
2003,"1746859","你朋友是不是你自己",3,91
2004,"14461990","dwef1",3,91
2005,"11536677","她说猫猫很可爱",3,91
2006,"10443334","SY___",3,91
2007,"9391187","野喽西爵",3,92
2008,"788062","无处安泊",3,91
2009,"722909","星の璃",3,91
2010,"702113","南十字x",3,91
2011,"6952601","珠泪哀歌暗爪",3,91
2012,"69202431","ENDEAVOR_",3,91
2013,"65062970","Azir_Kaslana",3,91
2014,"633060","猫萌罒亻",3,91
2015,"623307922","大炮0531",3,91
2016,"5614160","枝江一级保护树木",3,91
2017,"533896","小小程瑞",3,91
2018,"50992431","柒7零7柒",3,91
2019,"499532673","露挽亭",3,91
2020,"488049323","南心有瑜木",3,82
2021,"450869","白羽子衿",3,91
2022,"4406624","LelouchViLight",3,91
2023,"43824122","土豆片烤脆点",3,91
2024,"402575","_Terisama_",3,91
2025,"392876993","Wtwtwtwtwwwtttww",3,91
2026,"38330855","U_c浏览器",3,91
2027,"37816737","Norwe1gian",3,91
2028,"3546585019452189","BK0717星云",3,112
2029,"354425703","黑吴",3,91
2030,"354352563","凝滞的电子",3,91
2031,"353563","久远寺优昙华_Official",3,91
2032,"349347543","寻清浅",3,91
2033,"3493282883570377","99琪露诺",3,91
2034,"33369400","不屑一顾-_-",3,91
2035,"33047489","真理之谬未忘忧",3,91
2036,"329105868","涵周",3,91
2037,"32907306","laji小二",3,91
2038,"30703137","云枝江月",3,91
2039,"29589067","楚宇晗",3,91
2040,"28966164","潜心修炼中",3,91
2041,"2817387","ZKA48",3,91
2042,"27242464","RingClock",3,91
2043,"270474427","jjsppy",3,91
2044,"26013393","小提琴与猫",3,92
2045,"25683844","泠涧淋",3,92
2046,"253575234","ruc4515",3,91
2047,"250540111","Lrtuie_",3,91
2048,"24795177","simul001",3,91
2049,"238619409","向晚今天吃保底",3,91
2050,"22851556","乃琳什么都不知道哦",3,91
2051,"21842058","尖锋J丶VON",3,92
2052,"2046297835","MoonNStar",3,91
2053,"20204319","炉火旁的橘子sr",3,91
2054,"17440854","黒姫結灯_Official",3,91
2055,"17419544","我发誓就在今生今世",3,91
2056,"170870028","洛小戥",3,91
2057,"1610490526","被了个小",3,91
2058,"1557337422","贝拉我想吃掉你",3,91
2059,"1415757926","思诺姐姐的小海豹",3,91
2060,"1377624","梨花院落溶溶月丷",3,91
2061,"1354958230","bili_94502968600",3,91
2062,"1297694","我是⑨呀",3,91
2063,"12873465","HDCY苍月",3,91
2064,"12810821","就像名字那样",3,91
2065,"118563","瑶苑弘波",3,91
2066,"11713185","南雀雀雀雀雀雀北枭",3,91
2067,"11211778","栗栗娘",3,91
2068,"104985327","海绵宝宝冰狼儿",3,91
2069,"10043310","RRRorschach",3,91
2070,"417411486","詠逺の神",3,31
2071,"4881242","星木xingm",3,61
2072,"3493114226411536","BK0717-派大星",3,82
2073,"36333896","星星闯入梦境",3,61
2074,"664518","嘉然今天没有饭吃",3,61
2075,"153530756","杨桃奶盖拌饭",3,65
2076,"406911243","窜稀崩出717米",3,61
2077,"400868776","kira0717",3,61
2078,"845632","纯爱党天下第一",3,61
2079,"167566358","WwwWwYx1",3,61
2080,"29832945","阳光小树べ",3,61
2081,"630866071","战无不胜贝拉拉",3,31
2082,"25044390","猫猫不流泪乃宝爱到醉",3,52
2083,"474117248","我一天睡二十四小时",3,61
2084,"322344213","贝拉圈外女友",3,61
2085,"1523195","向晚香香",3,61
